"GO.ID","Term","Annotated","Significant","Expected","Rank in result2","result1","result2","result3","GenesInTermAndTest","GenesInTermAndTest_eggNogName"
"GO:0097306","cellular response to alcohol",33,0,0.27,4867,"1.00000","1.00000","1.00000","",""
"GO:0097320","plasma membrane tubulation",10,0,0.08,4868,"1.00000","1.00000","1.00000","",""
"GO:0097327","response to antineoplastic agent",8,0,0.06,4869,"1.00000","1.00000","1.00000","",""
"GO:0097340","inhibition of cysteine-type endopeptidas...",9,0,0.07,4870,"1.00000","1.00000","1.00000","",""
"GO:0097341","zymogen inhibition",9,0,0.07,4871,"1.00000","1.00000","1.00000","",""
"GO:0097345","mitochondrial outer membrane permeabiliz...",6,0,0.05,4872,"1.00000","1.00000","1.00000","",""
"GO:0097352","autophagosome maturation",36,0,0.29,4873,"1.00000","1.00000","1.00000","",""
"GO:0097354","prenylation",10,0,0.08,4874,"1.00000","1.00000","1.00000","",""
"GO:0097374","sensory neuron axon guidance",7,0,0.06,4875,"1.00000","1.00000","1.00000","",""
"GO:0097384","cellular lipid biosynthetic process",4,0,0.03,4876,"1.00000","1.00000","1.00000","",""
"GO:0097466","ubiquitin-dependent glycoprotein ERAD pa...",4,0,0.03,4877,"1.00000","1.00000","1.00000","",""
"GO:0097479","synaptic vesicle localization",130,0,1.05,4878,"1.00000","1.00000","1.00000","",""
"GO:0097480","establishment of synaptic vesicle locali...",114,0,0.92,4879,"1.00000","1.00000","1.00000","",""
"GO:0097484","dendrite extension",4,0,0.03,4880,"1.00000","1.00000","1.00000","",""
"GO:0097494","regulation of vesicle size",14,0,0.11,4881,"1.00000","1.00000","1.00000","",""
"GO:0097501","stress response to metal ion",12,0,0.1,4882,"1.00000","1.00000","1.00000","",""
"GO:0097549","chromatin organization involved in negat...",159,0,1.28,4883,"1.00000","1.00000","1.00000","",""
"GO:0097553","calcium ion transmembrane import into cy...",16,0,0.13,4884,"1.00000","1.00000","1.00000","",""
"GO:0097576","vacuole fusion",4,0,0.03,4885,"1.00000","1.00000","1.00000","",""
"GO:0097581","lamellipodium organization",31,0,0.25,4886,"1.00000","1.00000","1.00000","",""
"GO:0097688","glutamate receptor clustering",8,0,0.06,4887,"1.00000","1.00000","1.00000","",""
"GO:0097696","receptor signaling pathway via STAT",40,0,0.32,4888,"1.00000","1.00000","1.00000","",""
"GO:0097720","calcineurin-mediated signaling",4,0,0.03,4889,"1.00000","1.00000","1.00000","",""
"GO:0097722","sperm motility",42,0,0.34,4890,"1.00000","1.00000","1.00000","",""
"GO:0097734","extracellular exosome biogenesis",7,0,0.06,4891,"1.00000","1.00000","1.00000","",""
"GO:0097753","membrane bending",4,0,0.03,4892,"1.00000","1.00000","1.00000","",""
"GO:0098534","centriole assembly",36,0,0.29,4893,"1.00000","1.00000","1.00000","",""
"GO:0098586","cellular response to virus",16,0,0.13,4894,"1.00000","1.00000","1.00000","",""
"GO:0098656","anion transmembrane transport",209,0,1.69,4895,"1.00000","1.00000","1.00000","",""
"GO:0098661","inorganic anion transmembrane transport",60,0,0.48,4896,"1.00000","1.00000","1.00000","",""
"GO:0098664","G protein-coupled serotonin receptor sig...",8,0,0.06,4897,"1.00000","1.00000","1.00000","",""
"GO:0098693","regulation of synaptic vesicle cycle",30,0,0.24,4898,"1.00000","1.00000","1.00000","",""
"GO:0098700","neurotransmitter loading into synaptic v...",9,0,0.07,4899,"1.00000","1.00000","1.00000","",""
"GO:0098703","calcium ion import across plasma membran...",7,0,0.06,4900,"1.00000","1.00000","1.00000","",""
"GO:0098713","leucine import across plasma membrane",4,0,0.03,4901,"1.00000","1.00000","1.00000","",""
"GO:0098719","sodium ion import across plasma membrane",4,0,0.03,4902,"1.00000","1.00000","1.00000","",""
"GO:0098722","asymmetric stem cell division",106,0,0.86,4903,"1.00000","1.00000","1.00000","",""
"GO:0098725","symmetric cell division",5,0,0.04,4904,"1.00000","1.00000","1.00000","",""
"GO:0098727","maintenance of cell number",150,0,1.21,4905,"1.00000","1.00000","1.00000","",""
"GO:0098728","germline stem cell asymmetric division",40,0,0.32,4906,"1.00000","1.00000","1.00000","",""
"GO:0098732","macromolecule deacylation",33,0,0.27,4907,"1.00000","1.00000","1.00000","",""
"GO:0098734","macromolecule depalmitoylation",5,0,0.04,4908,"1.00000","1.00000","1.00000","",""
"GO:0098781","ncRNA transcription",23,0,0.19,4909,"1.00000","1.00000","1.00000","",""
"GO:0098787","mRNA cleavage involved in mRNA processin...",7,0,0.06,4910,"1.00000","1.00000","1.00000","",""
"GO:0098789","pre-mRNA cleavage required for polyadeny...",7,0,0.06,4911,"1.00000","1.00000","1.00000","",""
"GO:0098801","regulation of renal system process",3,0,0.02,4912,"1.00000","1.00000","1.00000","",""
"GO:0098813","nuclear chromosome segregation",207,0,1.67,4913,"1.00000","1.00000","1.00000","",""
"GO:0098840","protein transport along microtubule",26,0,0.21,4914,"1.00000","1.00000","1.00000","",""
"GO:0098876","vesicle-mediated transport to the plasma...",35,0,0.28,4915,"1.00000","1.00000","1.00000","",""
"GO:0098900","regulation of action potential",7,0,0.06,4916,"1.00000","1.00000","1.00000","",""
"GO:0098908","regulation of neuronal action potential",7,0,0.06,4917,"1.00000","1.00000","1.00000","",""
"GO:0098926","postsynaptic signal transduction",7,0,0.06,4918,"1.00000","1.00000","1.00000","",""
"GO:0098927","vesicle-mediated transport between endos...",15,0,0.12,4919,"1.00000","1.00000","1.00000","",""
"GO:0099003","vesicle-mediated transport in synapse",205,0,1.66,4920,"1.00000","1.00000","1.00000","",""
"GO:0099022","vesicle tethering",6,0,0.05,4921,"1.00000","1.00000","1.00000","",""
"GO:0099024","plasma membrane invagination",33,0,0.27,4922,"1.00000","1.00000","1.00000","",""
"GO:0099054","presynapse assembly",23,0,0.19,4923,"1.00000","1.00000","1.00000","",""
"GO:0099068","postsynapse assembly",20,0,0.16,4924,"1.00000","1.00000","1.00000","",""
"GO:0099116","tRNA 5'-end processing",12,0,0.1,4925,"1.00000","1.00000","1.00000","",""
"GO:0099118","microtubule-based protein transport",26,0,0.21,4926,"1.00000","1.00000","1.00000","",""
"GO:0099173","postsynapse organization",48,0,0.39,4927,"1.00000","1.00000","1.00000","",""
"GO:0099175","regulation of postsynapse organization",6,0,0.05,4928,"1.00000","1.00000","1.00000","",""
"GO:0099500","vesicle fusion to plasma membrane",13,0,0.11,4929,"1.00000","1.00000","1.00000","",""
"GO:0099504","synaptic vesicle cycle",186,0,1.5,4930,"1.00000","1.00000","1.00000","",""
"GO:0099509","regulation of presynaptic cytosolic calc...",8,0,0.06,4931,"1.00000","1.00000","1.00000","",""
"GO:0099514","synaptic vesicle cytoskeletal transport",8,0,0.06,4932,"1.00000","1.00000","1.00000","",""
"GO:0099517","synaptic vesicle transport along microtu...",8,0,0.06,4933,"1.00000","1.00000","1.00000","",""
"GO:0099518","vesicle cytoskeletal trafficking",14,0,0.11,4934,"1.00000","1.00000","1.00000","",""
"GO:0099532","synaptic vesicle endosomal processing",4,0,0.03,4935,"1.00000","1.00000","1.00000","",""
"GO:0099558","maintenance of synapse structure",23,0,0.19,4936,"1.00000","1.00000","1.00000","",""
"GO:0099565","chemical synaptic transmission, postsyna...",26,0,0.21,4937,"1.00000","1.00000","1.00000","",""
"GO:0099643","signal release from synapse",141,0,1.14,4938,"1.00000","1.00000","1.00000","",""
"GO:0106023","regulation of pupariation",3,0,0.02,4939,"1.00000","1.00000","1.00000","",""
"GO:0106024","negative regulation of pupariation",3,0,0.02,4940,"1.00000","1.00000","1.00000","",""
"GO:0106027","neuron projection organization",8,0,0.06,4941,"1.00000","1.00000","1.00000","",""
"GO:0106036","assembly of apicomedial cortex actomyosi...",6,0,0.05,4942,"1.00000","1.00000","1.00000","",""
"GO:0106074","aminoacyl-tRNA metabolism involved in tr...",7,0,0.06,4943,"1.00000","1.00000","1.00000","",""
"GO:0110010","basolateral protein secretion",5,0,0.04,4944,"1.00000","1.00000","1.00000","",""
"GO:0110011","regulation of basement membrane organiza...",5,0,0.04,4945,"1.00000","1.00000","1.00000","",""
"GO:0110017","cap-independent translational initiation...",4,0,0.03,4946,"1.00000","1.00000","1.00000","",""
"GO:0110020","regulation of actomyosin structure organ...",26,0,0.21,4947,"1.00000","1.00000","1.00000","",""
"GO:0110053","regulation of actin filament organizatio...",94,0,0.76,4948,"1.00000","1.00000","1.00000","",""
"GO:0110110","positive regulation of animal organ morp...",41,0,0.33,4949,"1.00000","1.00000","1.00000","",""
"GO:0110111","negative regulation of animal organ morp...",45,0,0.36,4950,"1.00000","1.00000","1.00000","",""
"GO:0110116","regulation of compound eye photoreceptor...",78,0,0.63,4951,"1.00000","1.00000","1.00000","",""
"GO:0110117","positive regulation of compound eye phot...",13,0,0.11,4952,"1.00000","1.00000","1.00000","",""
"GO:0110118","negative regulation of compound eye phot...",11,0,0.09,4953,"1.00000","1.00000","1.00000","",""
"GO:0110154","RNA decapping",13,0,0.11,4954,"1.00000","1.00000","1.00000","",""
"GO:0110156","methylguanosine-cap decapping",13,0,0.11,4955,"1.00000","1.00000","1.00000","",""
"GO:0120031","plasma membrane bounded cell projection ...",235,0,1.9,4956,"1.00000","1.00000","1.00000","",""
"GO:0120032","regulation of plasma membrane bounded ce...",60,0,0.48,4957,"1.00000","1.00000","1.00000","",""
"GO:0120033","negative regulation of plasma membrane b...",5,0,0.04,4958,"1.00000","1.00000","1.00000","",""
"GO:0120034","positive regulation of plasma membrane b...",39,0,0.32,4959,"1.00000","1.00000","1.00000","",""
"GO:0120035","regulation of plasma membrane bounded ce...",204,0,1.65,4960,"1.00000","1.00000","1.00000","",""
"GO:0120178","steroid hormone biosynthetic process",26,0,0.21,4961,"1.00000","1.00000","1.00000","",""
"GO:0120251","hydrocarbon biosynthetic process",21,0,0.17,4962,"1.00000","1.00000","1.00000","",""
"GO:0120252","hydrocarbon metabolic process",22,0,0.18,4963,"1.00000","1.00000","1.00000","",""
"GO:0140013","meiotic nuclear division",195,0,1.58,4964,"1.00000","1.00000","1.00000","",""
"GO:0140014","mitotic nuclear division",224,0,1.81,4965,"1.00000","1.00000","1.00000","",""
"GO:0140029","exocytic process",64,0,0.52,4966,"1.00000","1.00000","1.00000","",""
"GO:0140053","mitochondrial gene expression",153,0,1.24,4967,"1.00000","1.00000","1.00000","",""
"GO:0140056","organelle localization by membrane tethe...",39,0,0.32,4968,"1.00000","1.00000","1.00000","",""
"GO:0140112","extracellular vesicle biogenesis",7,0,0.06,4969,"1.00000","1.00000","1.00000","",""
"GO:0140238","presynaptic endocytosis",82,0,0.66,4970,"1.00000","1.00000","1.00000","",""
"GO:0140253","cell-cell fusion",84,0,0.68,4971,"1.00000","1.00000","1.00000","",""
"GO:0140352","export from cell",310,0,2.5,4972,"1.00000","1.00000","1.00000","",""
"GO:0140353","lipid export from cell",3,0,0.02,4973,"1.00000","1.00000","1.00000","",""
"GO:0140448","signaling receptor ligand precursor proc...",6,0,0.05,4974,"1.00000","1.00000","1.00000","",""
"GO:0140467","integrated stress response signaling",3,0,0.02,4975,"1.00000","1.00000","1.00000","",""
"GO:0150105","protein localization to cell-cell juncti...",6,0,0.05,4976,"1.00000","1.00000","1.00000","",""
"GO:1900006","positive regulation of dendrite developm...",22,0,0.18,4977,"1.00000","1.00000","1.00000","",""
"GO:1900024","regulation of substrate adhesion-depende...",3,0,0.02,4978,"1.00000","1.00000","1.00000","",""
"GO:1900026","positive regulation of substrate adhesio...",3,0,0.02,4979,"1.00000","1.00000","1.00000","",""
"GO:1900037","regulation of cellular response to hypox...",5,0,0.04,4980,"1.00000","1.00000","1.00000","",""
"GO:1900073","regulation of neuromuscular synaptic tra...",47,0,0.38,4981,"1.00000","1.00000","1.00000","",""
"GO:1900074","negative regulation of neuromuscular syn...",15,0,0.12,4982,"1.00000","1.00000","1.00000","",""
"GO:1900075","positive regulation of neuromuscular syn...",9,0,0.07,4983,"1.00000","1.00000","1.00000","",""
"GO:1900076","regulation of cellular response to insul...",54,0,0.44,4984,"1.00000","1.00000","1.00000","",""
"GO:1900077","negative regulation of cellular response...",37,0,0.3,4985,"1.00000","1.00000","1.00000","",""
"GO:1900078","positive regulation of cellular response...",17,0,0.14,4986,"1.00000","1.00000","1.00000","",""
"GO:1900087","positive regulation of G1/S transition o...",16,0,0.13,4987,"1.00000","1.00000","1.00000","",""
"GO:1900115","extracellular regulation of signal trans...",3,0,0.02,4988,"1.00000","1.00000","1.00000","",""
"GO:1900116","extracellular negative regulation of sig...",3,0,0.02,4989,"1.00000","1.00000","1.00000","",""
"GO:1900117","regulation of execution phase of apoptos...",8,0,0.06,4990,"1.00000","1.00000","1.00000","",""
"GO:1900118","negative regulation of execution phase o...",5,0,0.04,4991,"1.00000","1.00000","1.00000","",""
"GO:1900150","regulation of defense response to fungus",8,0,0.06,4992,"1.00000","1.00000","1.00000","",""
"GO:1900151","regulation of nuclear-transcribed mRNA c...",17,0,0.14,4993,"1.00000","1.00000","1.00000","",""
"GO:1900153","positive regulation of nuclear-transcrib...",17,0,0.14,4994,"1.00000","1.00000","1.00000","",""
"GO:1900180","regulation of protein localization to nu...",25,0,0.2,4995,"1.00000","1.00000","1.00000","",""
"GO:1900181","negative regulation of protein localizat...",7,0,0.06,4996,"1.00000","1.00000","1.00000","",""
"GO:1900182","positive regulation of protein localizat...",13,0,0.11,4997,"1.00000","1.00000","1.00000","",""
"GO:1900242","regulation of synaptic vesicle endocytos...",17,0,0.14,4998,"1.00000","1.00000","1.00000","",""
"GO:1900244","positive regulation of synaptic vesicle ...",11,0,0.09,4999,"1.00000","1.00000","1.00000","",""
"GO:1900247","regulation of cytoplasmic translational ...",8,0,0.06,5000,"1.00000","1.00000","1.00000","",""
"GO:1900274","regulation of phospholipase C activity",3,0,0.02,5001,"1.00000","1.00000","1.00000","",""
"GO:1900363","regulation of mRNA polyadenylation",6,0,0.05,5002,"1.00000","1.00000","1.00000","",""
"GO:1900364","negative regulation of mRNA polyadenylat...",6,0,0.05,5003,"1.00000","1.00000","1.00000","",""
"GO:1900371","regulation of purine nucleotide biosynth...",13,0,0.11,5004,"1.00000","1.00000","1.00000","",""
"GO:1900373","positive regulation of purine nucleotide...",7,0,0.06,5005,"1.00000","1.00000","1.00000","",""
"GO:1900376","regulation of secondary metabolite biosy...",3,0,0.02,5006,"1.00000","1.00000","1.00000","",""
"GO:1900377","negative regulation of secondary metabol...",3,0,0.02,5007,"1.00000","1.00000","1.00000","",""
"GO:1900407","regulation of cellular response to oxida...",14,0,0.11,5008,"1.00000","1.00000","1.00000","",""
"GO:1900408","negative regulation of cellular response...",7,0,0.06,5009,"1.00000","1.00000","1.00000","",""
"GO:1900426","positive regulation of defense response ...",18,0,0.15,5010,"1.00000","1.00000","1.00000","",""
"GO:1900542","regulation of purine nucleotide metaboli...",21,0,0.17,5011,"1.00000","1.00000","1.00000","",""
"GO:1900544","positive regulation of purine nucleotide...",10,0,0.08,5012,"1.00000","1.00000","1.00000","",""
"GO:1900619","acetate ester metabolic process",8,0,0.06,5013,"1.00000","1.00000","1.00000","",""
"GO:1900620","acetate ester biosynthetic process",5,0,0.04,5014,"1.00000","1.00000","1.00000","",""
"GO:1900736","regulation of phospholipase C-activating...",5,0,0.04,5015,"1.00000","1.00000","1.00000","",""
"GO:1900738","positive regulation of phospholipase C-a...",5,0,0.04,5016,"1.00000","1.00000","1.00000","",""
"GO:1900744","regulation of p38MAPK cascade",4,0,0.03,5017,"1.00000","1.00000","1.00000","",""
"GO:1900864","mitochondrial RNA modification",11,0,0.09,5018,"1.00000","1.00000","1.00000","",""
"GO:1901019","regulation of calcium ion transmembrane ...",15,0,0.12,5019,"1.00000","1.00000","1.00000","",""
"GO:1901020","negative regulation of calcium ion trans...",8,0,0.06,5020,"1.00000","1.00000","1.00000","",""
"GO:1901021","positive regulation of calcium ion trans...",3,0,0.02,5021,"1.00000","1.00000","1.00000","",""
"GO:1901044","protein polyubiquitination involved in n...",4,0,0.03,5022,"1.00000","1.00000","1.00000","",""
"GO:1901052","sarcosine metabolic process",4,0,0.03,5023,"1.00000","1.00000","1.00000","",""
"GO:1901053","sarcosine catabolic process",3,0,0.02,5024,"1.00000","1.00000","1.00000","",""
"GO:1901068","guanosine-containing compound metabolic ...",24,0,0.19,5025,"1.00000","1.00000","1.00000","",""
"GO:1901070","guanosine-containing compound biosynthet...",6,0,0.05,5026,"1.00000","1.00000","1.00000","",""
"GO:1901073","glucosamine-containing compound biosynth...",6,0,0.05,5027,"1.00000","1.00000","1.00000","",""
"GO:1901096","regulation of autophagosome maturation",4,0,0.03,5028,"1.00000","1.00000","1.00000","",""
"GO:1901098","positive regulation of autophagosome mat...",4,0,0.03,5029,"1.00000","1.00000","1.00000","",""
"GO:1901142","insulin metabolic process",3,0,0.02,5030,"1.00000","1.00000","1.00000","",""
"GO:1901143","insulin catabolic process",3,0,0.02,5031,"1.00000","1.00000","1.00000","",""
"GO:1901160","primary amino compound metabolic process",5,0,0.04,5032,"1.00000","1.00000","1.00000","",""
"GO:1901162","primary amino compound biosynthetic proc...",4,0,0.03,5033,"1.00000","1.00000","1.00000","",""
"GO:1901186","positive regulation of ERBB signaling pa...",19,0,0.15,5034,"1.00000","1.00000","1.00000","",""
"GO:1901201","regulation of extracellular matrix assem...",3,0,0.02,5035,"1.00000","1.00000","1.00000","",""
"GO:1901214","regulation of neuron death",68,0,0.55,5036,"1.00000","1.00000","1.00000","",""
"GO:1901215","negative regulation of neuron death",47,0,0.38,5037,"1.00000","1.00000","1.00000","",""
"GO:1901216","positive regulation of neuron death",16,0,0.13,5038,"1.00000","1.00000","1.00000","",""
"GO:1901222","regulation of NIK/NF-kappaB signaling",4,0,0.03,5039,"1.00000","1.00000","1.00000","",""
"GO:1901223","negative regulation of NIK/NF-kappaB sig...",4,0,0.03,5040,"1.00000","1.00000","1.00000","",""
"GO:1901255","nucleotide-excision repair involved in i...",3,0,0.02,5041,"1.00000","1.00000","1.00000","",""
"GO:1901264","carbohydrate derivative transport",34,0,0.27,5042,"1.00000","1.00000","1.00000","",""
"GO:1901292","nucleoside phosphate catabolic process",30,0,0.24,5043,"1.00000","1.00000","1.00000","",""
"GO:1901293","nucleoside phosphate biosynthetic proces...",183,0,1.48,5044,"1.00000","1.00000","1.00000","",""
"GO:1901374","acetate ester transport",3,0,0.02,5045,"1.00000","1.00000","1.00000","",""
"GO:1901385","regulation of voltage-gated calcium chan...",10,0,0.08,5046,"1.00000","1.00000","1.00000","",""
"GO:1901386","negative regulation of voltage-gated cal...",6,0,0.05,5047,"1.00000","1.00000","1.00000","",""
"GO:1901407","regulation of phosphorylation of RNA pol...",13,0,0.11,5048,"1.00000","1.00000","1.00000","",""
"GO:1901409","positive regulation of phosphorylation o...",12,0,0.1,5049,"1.00000","1.00000","1.00000","",""
"GO:1901416","regulation of response to ethanol",3,0,0.02,5050,"1.00000","1.00000","1.00000","",""
"GO:1901419","regulation of response to alcohol",3,0,0.02,5051,"1.00000","1.00000","1.00000","",""
"GO:1901475","pyruvate transmembrane transport",13,0,0.11,5052,"1.00000","1.00000","1.00000","",""
"GO:1901503","ether biosynthetic process",4,0,0.03,5053,"1.00000","1.00000","1.00000","",""
"GO:1901532","regulation of hematopoietic progenitor c...",3,0,0.02,5054,"1.00000","1.00000","1.00000","",""
"GO:1901535","regulation of DNA demethylation",3,0,0.02,5055,"1.00000","1.00000","1.00000","",""
"GO:1901537","positive regulation of DNA demethylation",3,0,0.02,5056,"1.00000","1.00000","1.00000","",""
"GO:1901562","response to paraquat",4,0,0.03,5057,"1.00000","1.00000","1.00000","",""
"GO:1901568","fatty acid derivative metabolic process",17,0,0.14,5058,"1.00000","1.00000","1.00000","",""
"GO:1901570","fatty acid derivative biosynthetic proce...",14,0,0.11,5059,"1.00000","1.00000","1.00000","",""
"GO:1901605","alpha-amino acid metabolic process",110,0,0.89,5060,"1.00000","1.00000","1.00000","",""
"GO:1901606","alpha-amino acid catabolic process",49,0,0.4,5061,"1.00000","1.00000","1.00000","",""
"GO:1901607","alpha-amino acid biosynthetic process",32,0,0.26,5062,"1.00000","1.00000","1.00000","",""
"GO:1901616","organic hydroxy compound catabolic proce...",22,0,0.18,5063,"1.00000","1.00000","1.00000","",""
"GO:1901617","organic hydroxy compound biosynthetic pr...",60,0,0.48,5064,"1.00000","1.00000","1.00000","",""
"GO:1901642","nucleoside transmembrane transport",6,0,0.05,5065,"1.00000","1.00000","1.00000","",""
"GO:1901652","response to peptide",96,0,0.78,5066,"1.00000","1.00000","1.00000","",""
"GO:1901653","cellular response to peptide",92,0,0.74,5067,"1.00000","1.00000","1.00000","",""
"GO:1901654","response to ketone",72,0,0.58,5068,"1.00000","1.00000","1.00000","",""
"GO:1901655","cellular response to ketone",28,0,0.23,5069,"1.00000","1.00000","1.00000","",""
"GO:1901659","glycosyl compound biosynthetic process",21,0,0.17,5070,"1.00000","1.00000","1.00000","",""
"GO:1901661","quinone metabolic process",11,0,0.09,5071,"1.00000","1.00000","1.00000","",""
"GO:1901663","quinone biosynthetic process",11,0,0.09,5072,"1.00000","1.00000","1.00000","",""
"GO:1901673","regulation of mitotic spindle assembly",3,0,0.02,5073,"1.00000","1.00000","1.00000","",""
"GO:1901678","iron coordination entity transport",6,0,0.05,5074,"1.00000","1.00000","1.00000","",""
"GO:1901679","nucleotide transmembrane transport",14,0,0.11,5075,"1.00000","1.00000","1.00000","",""
"GO:1901692","regulation of compound eye retinal cell ...",3,0,0.02,5076,"1.00000","1.00000","1.00000","",""
"GO:1901698","response to nitrogen compound",239,0,1.93,5077,"1.00000","1.00000","1.00000","",""
"GO:1901699","cellular response to nitrogen compound",162,0,1.31,5078,"1.00000","1.00000","1.00000","",""
"GO:1901739","regulation of myoblast fusion",19,0,0.15,5079,"1.00000","1.00000","1.00000","",""
"GO:1901796","regulation of signal transduction by p53...",3,0,0.02,5080,"1.00000","1.00000","1.00000","",""
"GO:1901799","negative regulation of proteasomal prote...",10,0,0.08,5081,"1.00000","1.00000","1.00000","",""
"GO:1901800","positive regulation of proteasomal prote...",51,0,0.41,5082,"1.00000","1.00000","1.00000","",""
"GO:1901836","regulation of transcription of nucleolar...",9,0,0.07,5083,"1.00000","1.00000","1.00000","",""
"GO:1901838","positive regulation of transcription of ...",8,0,0.06,5084,"1.00000","1.00000","1.00000","",""
"GO:1901861","regulation of muscle tissue development",14,0,0.11,5085,"1.00000","1.00000","1.00000","",""
"GO:1901863","positive regulation of muscle tissue dev...",4,0,0.03,5086,"1.00000","1.00000","1.00000","",""
"GO:1901879","regulation of protein depolymerization",25,0,0.2,5087,"1.00000","1.00000","1.00000","",""
"GO:1901880","negative regulation of protein depolymer...",16,0,0.13,5088,"1.00000","1.00000","1.00000","",""
"GO:1901881","positive regulation of protein depolymer...",7,0,0.06,5089,"1.00000","1.00000","1.00000","",""
"GO:1901889","negative regulation of cell junction ass...",80,0,0.65,5090,"1.00000","1.00000","1.00000","",""
"GO:1901890","positive regulation of cell junction ass...",62,0,0.5,5091,"1.00000","1.00000","1.00000","",""
"GO:1901894","regulation of ATPase-coupled calcium tra...",3,0,0.02,5092,"1.00000","1.00000","1.00000","",""
"GO:1901962","S-adenosyl-L-methionine transmembrane tr...",3,0,0.02,5093,"1.00000","1.00000","1.00000","",""
"GO:1901970","positive regulation of mitotic sister ch...",14,0,0.11,5094,"1.00000","1.00000","1.00000","",""
"GO:1901983","regulation of protein acetylation",25,0,0.2,5095,"1.00000","1.00000","1.00000","",""
"GO:1901984","negative regulation of protein acetylati...",5,0,0.04,5096,"1.00000","1.00000","1.00000","",""
"GO:1901985","positive regulation of protein acetylati...",9,0,0.07,5097,"1.00000","1.00000","1.00000","",""
"GO:1901987","regulation of cell cycle phase transitio...",132,0,1.07,5098,"1.00000","1.00000","1.00000","",""
"GO:1901988","negative regulation of cell cycle phase ...",72,0,0.58,5099,"1.00000","1.00000","1.00000","",""
"GO:1901989","positive regulation of cell cycle phase ...",39,0,0.32,5100,"1.00000","1.00000","1.00000","",""
"GO:1901990","regulation of mitotic cell cycle phase t...",128,0,1.03,5101,"1.00000","1.00000","1.00000","",""
"GO:1901991","negative regulation of mitotic cell cycl...",70,0,0.57,5102,"1.00000","1.00000","1.00000","",""
"GO:1901992","positive regulation of mitotic cell cycl...",37,0,0.3,5103,"1.00000","1.00000","1.00000","",""
"GO:1901993","regulation of meiotic cell cycle phase t...",4,0,0.03,5104,"1.00000","1.00000","1.00000","",""
"GO:1901994","negative regulation of meiotic cell cycl...",4,0,0.03,5105,"1.00000","1.00000","1.00000","",""
"GO:1902036","regulation of hematopoietic stem cell di...",3,0,0.02,5106,"1.00000","1.00000","1.00000","",""
"GO:1902099","regulation of metaphase/anaphase transit...",36,0,0.29,5107,"1.00000","1.00000","1.00000","",""
"GO:1902100","negative regulation of metaphase/anaphas...",20,0,0.16,5108,"1.00000","1.00000","1.00000","",""
"GO:1902101","positive regulation of metaphase/anaphas...",14,0,0.11,5109,"1.00000","1.00000","1.00000","",""
"GO:1902102","regulation of metaphase/anaphase transit...",4,0,0.03,5110,"1.00000","1.00000","1.00000","",""
"GO:1902103","negative regulation of metaphase/anaphas...",4,0,0.03,5111,"1.00000","1.00000","1.00000","",""
"GO:1902108","regulation of mitochondrial membrane per...",6,0,0.05,5112,"1.00000","1.00000","1.00000","",""
"GO:1902110","positive regulation of mitochondrial mem...",6,0,0.05,5113,"1.00000","1.00000","1.00000","",""
"GO:1902115","regulation of organelle assembly",34,0,0.27,5114,"1.00000","1.00000","1.00000","",""
"GO:1902116","negative regulation of organelle assembl...",6,0,0.05,5115,"1.00000","1.00000","1.00000","",""
"GO:1902117","positive regulation of organelle assembl...",11,0,0.09,5116,"1.00000","1.00000","1.00000","",""
"GO:1902165","regulation of intrinsic apoptotic signal...",3,0,0.02,5117,"1.00000","1.00000","1.00000","",""
"GO:1902175","regulation of oxidative stress-induced i...",3,0,0.02,5118,"1.00000","1.00000","1.00000","",""
"GO:1902229","regulation of intrinsic apoptotic signal...",3,0,0.02,5119,"1.00000","1.00000","1.00000","",""
"GO:1902235","regulation of endoplasmic reticulum stre...",3,0,0.02,5120,"1.00000","1.00000","1.00000","",""
"GO:1902236","negative regulation of endoplasmic retic...",3,0,0.02,5121,"1.00000","1.00000","1.00000","",""
"GO:1902253","regulation of intrinsic apoptotic signal...",3,0,0.02,5122,"1.00000","1.00000","1.00000","",""
"GO:1902275","regulation of chromatin organization",128,0,1.03,5123,"1.00000","1.00000","1.00000","",""
"GO:1902284","neuron projection extension involved in ...",22,0,0.18,5124,"1.00000","1.00000","1.00000","",""
"GO:1902299","pre-replicative complex assembly involve...",4,0,0.03,5125,"1.00000","1.00000","1.00000","",""
"GO:1902321","methyl-branched fatty acid biosynthetic ...",14,0,0.11,5126,"1.00000","1.00000","1.00000","",""
"GO:1902349","response to chloroquine",6,0,0.05,5127,"1.00000","1.00000","1.00000","",""
"GO:1902350","cellular response to chloroquine",6,0,0.05,5128,"1.00000","1.00000","1.00000","",""
"GO:1902358","sulfate transmembrane transport",13,0,0.11,5129,"1.00000","1.00000","1.00000","",""
"GO:1902369","negative regulation of RNA catabolic pro...",4,0,0.03,5130,"1.00000","1.00000","1.00000","",""
"GO:1902407","assembly of actomyosin apparatus involve...",4,0,0.03,5131,"1.00000","1.00000","1.00000","",""
"GO:1902410","mitotic cytokinetic process",9,0,0.07,5132,"1.00000","1.00000","1.00000","",""
"GO:1902414","protein localization to cell junction",16,0,0.13,5133,"1.00000","1.00000","1.00000","",""
"GO:1902463","protein localization to cell leading edg...",4,0,0.03,5134,"1.00000","1.00000","1.00000","",""
"GO:1902475","L-alpha-amino acid transmembrane transpo...",31,0,0.25,5135,"1.00000","1.00000","1.00000","",""
"GO:1902476","chloride transmembrane transport",55,0,0.44,5136,"1.00000","1.00000","1.00000","",""
